"id","title","description","price","availability","condition","link","image_link","brand","reference"
1667,"Chauffe-aquarium ThermaControl 25 W / 300 W - 200W","<div class=""flex flex-grow flex-col max-w-full"" data-mce-fragment=""1"">
<div class=""min-h-[20px] text-message flex flex-col items-start gap-3 whitespace-pre-wrap break-words [.text-message+&amp;]:mt-5 overflow-x-auto"" dir=""auto"" data-message-id=""930a70bd-7d0b-4a7f-b7dc-da0c3b320653"" data-message-author-role=""assistant"" data-mce-fragment=""1"">
<div class=""markdown prose w-full break-words dark:prose-invert light"" data-mce-fragment=""1"">
<div data-message-author-role=""assistant"" data-message-id=""23e73404-574e-423e-a55f-b006f63d7255"" dir=""auto"" class=""min-h-[20px] text-message flex flex-col items-start gap-3 whitespace-pre-wrap break-words [.text-message+&amp;]:mt-5 overflow-x-auto"">
<div class=""markdown prose w-full break-words dark:prose-invert light"">
<h6>Découvrez notre chauffage pour aquarium, spécialement conçu pour garantir une température d'eau constante. En effet, ce dispositif assure un habitat stable et sûr pour vos poissons.</h6>
</div>
</div>
<p data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1""><img src=""https://cdn.shopify.com/s/files/1/0719/1530/7273/files/FGFGFG.gif?v=1713275361"" alt=""""></p>
<h6 data-mce-fragment=""1""><strong data-mce-fragment=""1""></strong></h6>
<h6 data-mce-fragment=""1""><strong data-mce-fragment=""1""><br></strong></h6>
<h6 data-mce-fragment=""1""><strong data-mce-fragment=""1"">Caractéristiques principales : </strong></h6>
<p> </p>
<ul data-mce-fragment=""1""></ul>
<h6>- <strong data-mce-fragment=""1"">Stabilité thermique : </strong> Le dispositif peut automatiquement réguler la chaleur, maintenant ainsi la température idéale pour le confort de vos poissons.</h6>
<p> </p>
<h6>- <strong data-mce-fragment=""1"">Sécurité accrue :</strong> Doté d'une double isolation submersible et étanche, ce chauffe-eau est conçu pour être à la fois durable et sûr.</h6>
<p> </p>
<h6>- <strong data-mce-fragment=""1"">Contrôle facile : </strong> Un indicateur de puissance visuel garantit un fonctionnement sans risque.</h6>
<p> </p>
<p><img alt="""" src=""https://cdn.shopify.com/s/files/1/0719/1530/7273/files/White_Blue_Gradient_Shoes_Amazon_Product_Image_4_9e056da7-f9ee-40d3-b06d-f527c6e947e7.png?v=1713359918""></p>
<h6 data-mce-fragment=""1""><strong data-mce-fragment=""1""></strong></h6>
<h6 data-mce-fragment=""1""><strong data-mce-fragment=""1""><br></strong></h6>
<h6 data-mce-fragment=""1""><strong data-mce-fragment=""1""></strong></h6>
<h6 data-mce-fragment=""1""><strong data-mce-fragment=""1"">﻿</strong></h6>
<h6 data-mce-fragment=""1""><strong data-mce-fragment=""1"">Spécifications techniques : </strong></h6>
<p> </p>
<ul data-mce-fragment=""1""></ul>
<h6>- <strong data-mce-fragment=""1"">Couleur :</strong> Noir</h6>
<p> </p>
<h6>- <strong data-mce-fragment=""1"">Matériau : </strong> Verre</h6>
<p> </p>
<h6>- <strong data-mce-fragment=""1"">Options de prises : </strong> Prise d'UE/prise des USA</h6>
<p> </p>
<h6>- <strong data-mce-fragment=""1"">Puissances disponibles : </strong> 25W, 50W, 100W, 200W, 300W</h6>
<p> </p>
<h6>- <strong data-mce-fragment=""1"">Tension : </strong> 220-240V / 110-120V</h6>
<p> </p>
<h6>- <strong data-mce-fragment=""1"">Fréquence :</strong> 50/60HZ</h6>
<p> </p>
<h6>- <strong data-mce-fragment=""1"">Plage de température ajustable : </strong> 20 ~ 34 ℃</h6>
<p> </p>
<h6>
<strong>- </strong><strong data-mce-fragment=""1"">Longueur des modèles : </strong> Varie de 20.5 cm à 29 cm selon la puissance</h6>
<p> </p>
<h6>- <strong data-mce-fragment=""1"">Longueur du câble :</strong> Environ 85 cm</h6>
<p> </p>
</div>
<div class=""markdown prose w-full break-words dark:prose-invert light"" data-mce-fragment=""1"">
<h6 data-mce-fragment=""1""> </h6>
<h6 data-mce-fragment=""1""><strong data-mce-fragment=""1"">Remarques importantes : </strong></h6>
<p> </p>
<ul data-mce-fragment=""1""></ul>
<h6>- Convient uniquement pour l'eau douce.</h6>
<p> </p>
<h6>- Le dispositif doit être complètement submergé pour éviter tout risque.</h6>
<p> </p>
<h6>- Laissez refroidir la tige chauffante avant toute manipulation pour éviter les brûlures.</h6>
<p> </p>
<h6> </h6>
<h6>
<strong><span style=""color: #ff2a00;"">Optez pour notre Chauffe-aquarium, le choix idéal pour un contrôle précis et sécurisé de la température.</span></strong> <br>
</h6>
<p data-mce-fragment=""1""> </p>
</div>
</div>
</div>","29.99 EUR","out of stock","new","https://aqua-reve.com/produits/Chauffe-aquarium%20ThermaControl%2025%20W%20%2F%20300%20W%20-%20200W?id=1667","","",""
1675,"Comprimés de CO2 - Lot de 100","<p> </p>
<div style=""color: rgb(0, 0, 0); font-size: 16px; line-height: 16px; background-color: rgb(247, 247, 247); border: 1px solid rgb(153, 153, 153); border-radius: 1px; top: 1px; left: 1px;"">
<div class=""ir-ext-dimensions"">
<span class=""ir-ext-rendered"" title=""Rendered image dimensions (after any scaling/resizing has been applied)""> <span data-ir-ext-width=""""></span>x<span data-ir-ext-height=""""></span> </span> <span class=""ir-ext-natural"" title=""Natural image dimensions (without applying any scaling/resizing)""> (<span data-ir-ext-width=""""></span>x<span data-ir-ext-height=""""></span>) </span>
</div>
<div class=""ir-ext-filesize"">
<span data-ir-ext-value=""""></span> <span data-ir-ext-unit=""""></span>
</div>
</div>
<style>    #ir-ext-ui {      position: fixed;      padding: 1px;      z-index: 9999;      display: none;      font-family: Consolas, ""Lucida Console"", ""Courier New"", Courier, monospace;      text-align: right;    }  </style>
<div id=""ir-ext-ui"" style=""color: rgb(0, 0, 0); font-size: 16px; line-height: 16px; background-color: rgb(247, 247, 247); border: 1px solid rgb(153, 153, 153); border-radius: 1px; top: 1px; left: 1px;""></div>","15.00 EUR","out of stock","new","https://aqua-reve.com/produits/Comprim%C3%A9s%20de%20CO2%20-%20Lot%20de%20100?id=1675","","",""
1684,"Diffuseur de CO2 - 300mm","","16.99 EUR","out of stock","new","https://aqua-reve.com/produits/Diffuseur%20de%20CO2%20-%20300mm?id=1684","","",""
1733,"JBL Spirulina Premium - 250 ml","","8.60 EUR","out of stock","new","https://aqua-reve.com/produits/JBL%20Spirulina%20Premium%20-%20250%20ml?id=1733","","",""
1681,"Contrôleur de Luminosité","<!---->
<div style=""color: rgb(0, 0, 0); font-size: 16px; line-height: 16px; background-color: rgb(247, 247, 247); border: 1px solid rgb(153, 153, 153); border-radius: 1px; top: 1px; left: 1px;"">
<div class=""ir-ext-dimensions"">
<span class=""ir-ext-rendered"" title=""Rendered image dimensions (after any scaling/resizing has been applied)""> <span data-ir-ext-width=""""></span>x<span data-ir-ext-height=""""></span> </span> <span class=""ir-ext-natural"" title=""Natural image dimensions (without applying any scaling/resizing)""> (<span data-ir-ext-width=""""></span>x<span data-ir-ext-height=""""></span>) </span>
</div>
<div class=""ir-ext-filesize"">
<span data-ir-ext-value=""""></span> <span data-ir-ext-unit=""""></span>
</div>
</div>
<style>    #ir-ext-ui {      position: fixed;      padding: 1px;      z-index: 9999;      display: none;      font-family: Consolas, ""Lucida Console"", ""Courier New"", Courier, monospace;      text-align: right;    }  </style>
<div id=""ir-ext-ui"" style=""color: rgb(0, 0, 0); font-size: 16px; line-height: 16px; background-color: rgb(247, 247, 247); border: 1px solid rgb(153, 153, 153); border-radius: 1px; top: 1px; left: 1px;""></div>","25.00 EUR","out of stock","new","https://aqua-reve.com/produits/Contr%C3%B4leur%20de%20Luminosit%C3%A9?id=1681","","",""
1690,"Écumoire biochimique - YU-119","<p> </p>
<div style=""color: rgb(0, 0, 0); font-size: 16px; line-height: 16px; background-color: rgb(247, 247, 247); border: 1px solid rgb(153, 153, 153); border-radius: 1px; top: 1px; left: 1px;"">
<div class=""ir-ext-dimensions"">
<span class=""ir-ext-rendered"" title=""Rendered image dimensions (after any scaling/resizing has been applied)""> <span data-ir-ext-width=""""></span>x<span data-ir-ext-height=""""></span> </span> <span class=""ir-ext-natural"" title=""Natural image dimensions (without applying any scaling/resizing)""> (<span data-ir-ext-width=""""></span>x<span data-ir-ext-height=""""></span>) </span>
</div>
<div class=""ir-ext-filesize"">
<span data-ir-ext-value=""""></span> <span data-ir-ext-unit=""""></span>
</div>
</div>
<style>    #ir-ext-ui {      position: fixed;      padding: 1px;      z-index: 9999;      display: none;      font-family: Consolas, ""Lucida Console"", ""Courier New"", Courier, monospace;      text-align: right;    }  </style>
<div id=""ir-ext-ui"" style=""color: rgb(0, 0, 0); font-size: 16px; line-height: 16px; background-color: rgb(247, 247, 247); border: 1px solid rgb(153, 153, 153); border-radius: 1px; top: 1px; left: 1px;""></div>","12.00 EUR","out of stock","new","https://aqua-reve.com/produits/%C3%89cumoire%20biochimique%20-%20YU-119?id=1690","","",""
1699,"Filtre aquarium Bio 4D - 1L","<h4 data-mce-fragment=""1"" class=""flex flex-grow flex-col max-w-full"" style=""text-align: center;""><span style=""text-decoration: underline;"">Filtre Bio 4D</span></h4>
<p> </p>
<h6 data-mce-fragment=""1"" class=""flex flex-grow flex-col max-w-full"">Si vous rencontrez des difficultés pour maintenir la <span style=""color: #000000;"">clarté</span> de votre aquarium, notre Filtre Bio Élastique 4D peut être la solution <span style=""color: #000000;"">idéale</span> pour vous. Grâce à ce système de filtration efficace, vous pouvez garantir une eau<span style=""color: #000000;""> limpide</span> et ainsi offrir un environnement <strong>s</strong>ain à vos poissons.</h6>
<p> </p>
<div data-mce-fragment=""1"" class=""flex flex-grow flex-col max-w-full"">
<div data-mce-fragment=""1"" data-message-author-role=""assistant"" data-message-id=""b54f36db-c4d7-468b-9a83-d0a2d44bb254"" class=""min-h-[20px] text-message flex flex-col items-start gap-3 whitespace-pre-wrap break-words [.text-message+&amp;]:mt-5 overflow-x-auto"">
<p data-mce-fragment=""1""><img alt="""" src=""https://cdn.shopify.com/s/files/1/0719/1530/7273/files/bghjgjhgjhghyjg.gif?v=1711360339""></p>
<h6 data-mce-fragment=""1""></h6>
<h6 data-mce-fragment=""1""></h6>
<h6 data-mce-fragment=""1""><br></h6>
<h6 data-mce-fragment=""1""><br></h6>
<h6 data-mce-fragment=""1"">Doté d'une technologie de pointe, notre <span style=""color: #000000;"">filtre</span> aquarium assure une clarté et une pureté optimales dans votre réservoir. Il convient <span style=""color: #000000;"">parfaitement </span>à la vie aquatique, en particulier aux crevettes et aux poissons. De plus, sa longévité remarquable et sa facilité d'entretien en font un choix idéal pour les amateurs d'aquariophilie.</h6>
<h6 data-mce-fragment=""1""><br></h6>
<h6 data-mce-fragment=""1""></h6>
<h6 data-mce-fragment=""1"">Compatible aussi bien avec les <span style=""color: #000000;"">environnements</span> d'eau douce que salée, il offre une solution <span style=""color: #000000;"">polyvalente</span> et efficace pour maintenir un habitat <span style=""color: #000000;"">aquatique</span> sain.</h6>
<p> </p>
<p> </p>
<p><img alt="""" src=""https://cdn.shopify.com/s/files/1/0719/1530/7273/files/White_Blue_Gradient_Shoes_Amazon_Product_Image_11.png?v=1711373368""></p>
<p> </p>
<h6 data-mce-fragment=""1"" class=""markdown prose w-full break-words dark:prose-invert light""><strong> </strong></h6>
<h6 data-mce-fragment=""1"" class=""markdown prose w-full break-words dark:prose-invert light""><strong>Caractéristiques Techniques :</strong></h6>
<p> </p>
<p> </p>
<div data-mce-fragment=""1"" class=""markdown prose w-full break-words dark:prose-invert light"">
<h6>
<strong>- Eau Cristalline</strong> : Assure une clarté exceptionnelle.</h6>
<p> </p>
<h6><br></h6>
<h6>
<strong>- Technologie Bio Élastique 4D</strong> : Culture rapide de bactéries bénéfiques.</h6>
<p> </p>
<h6><br></h6>
<h6>- <strong>Idéal pour Crevettes et Poissons</strong> : Maintient un environnement sain.</h6>
<p> </p>
<h6><br></h6>
<h6>
<strong>- Durabilité Exceptionnelle</strong> : Plus de 10 ans de fonctionnement sans souci.</h6>
<p> </p>
<h6><br></h6>
<h6>
<strong>- Matériau Éco-Compatible</strong> : Respecte l'équilibre naturel de l'aquarium.</h6>
<p> </p>
<h6><br></h6>
<h6>
<strong>- Entretien Facile</strong> : Matériau lavable en machine.</h6>
<p> </p>
<h6><br></h6>
<h6>
<strong>- Volume</strong> : 1L de média filtrant, optimisé pour une efficacité maximale.</h6>
<p> </p>
<p> </p>
<h6 data-mce-fragment=""1""><strong>Compatible aussi bien avec les <span style=""color: #000000;"">environnements</span> d'eau douce que salée, il offre une solution <span style=""color: #000000;"">polyvalente</span> et efficace pour maintenir un habitat <span style=""color: #000000;"">aquatique</span> sain.</strong></h6>
<p> </p>
<p> </p>
<div class=""min-h-[20px] text-message flex flex-col items-start gap-3 whitespace-pre-wrap break-words [.text-message+&amp;]:mt-5 overflow-x-auto"" data-message-id=""764ede8f-75f3-4f19-af99-0b6ffd7abf25"" data-message-author-role=""assistant"">
<h6 class=""markdown prose w-full break-words dark:prose-invert light"">Transformez l'écosystème de votre aquarium grâce à notre Filtre Bio. Prenez dès maintenant les mesures nécessaires pour garantir une eau cristalline et un équilibre parfait pour vos poissons et crevettes. <strong><span style=""color: #ff2a00;"">Ne tardez pas</span>,</strong> <span style=""color: #ff2a00;""><strong>commandez le vôtre dès aujourd'hui et constatez par vous-même la différence qu'il peut apporter à votre aquarium !</strong></span>
</h6>
</div>
<h6 data-mce-fragment=""1""> </h6>
</div>
</div>
</div>
<div style=""all: initial;"" class=""notranslate""></div>
<div class=""notranslate"" style=""all: initial;""></div>
<div style=""all: initial;"" class=""notranslate""></div>
<div class=""notranslate"" style=""all: initial;""></div>
<div class=""notranslate"" style=""all: initial;""></div>","24.33 EUR","out of stock","new","https://aqua-reve.com/produits/Filtre%20aquarium%20Bio%204D%20-%201L?id=1699","","",""
1708,"Fond d'Aquarium Paysage - 40x60 cm / A","<p> </p>
<div style=""color: rgb(0, 0, 0); font-size: 16px; line-height: 16px; background-color: rgb(247, 247, 247); border: 1px solid rgb(153, 153, 153); border-radius: 1px; top: 1px; left: 1px;"">
<div class=""ir-ext-dimensions"">
<span class=""ir-ext-rendered"" title=""Rendered image dimensions (after any scaling/resizing has been applied)""> <span data-ir-ext-width=""""></span>x<span data-ir-ext-height=""""></span> </span> <span class=""ir-ext-natural"" title=""Natural image dimensions (without applying any scaling/resizing)""> (<span data-ir-ext-width=""""></span>x<span data-ir-ext-height=""""></span>) </span>
</div>
<div class=""ir-ext-filesize"">
<span data-ir-ext-value=""""></span> <span data-ir-ext-unit=""""></span>
</div>
</div>
<style>    #ir-ext-ui {      position: fixed;      padding: 1px;      z-index: 9999;      display: none;      font-family: Consolas, ""Lucida Console"", ""Courier New"", Courier, monospace;      text-align: right;    }  </style>
<div id=""ir-ext-ui"" style=""color: rgb(0, 0, 0); font-size: 16px; line-height: 16px; background-color: rgb(247, 247, 247); border: 1px solid rgb(153, 153, 153); border-radius: 1px; top: 1px; left: 1px;""></div>","12.99 EUR","out of stock","new","https://aqua-reve.com/produits/Fond%20d'Aquarium%20Paysage%20-%2040x60%20cm%20%2F%20A?id=1708","","",""
1717,"Fond d'Aquarium Paysage - 50x80 cm / B","<p> </p>
<div style=""color: rgb(0, 0, 0); font-size: 16px; line-height: 16px; background-color: rgb(247, 247, 247); border: 1px solid rgb(153, 153, 153); border-radius: 1px; top: 1px; left: 1px;"">
<div class=""ir-ext-dimensions"">
<span class=""ir-ext-rendered"" title=""Rendered image dimensions (after any scaling/resizing has been applied)""> <span data-ir-ext-width=""""></span>x<span data-ir-ext-height=""""></span> </span> <span class=""ir-ext-natural"" title=""Natural image dimensions (without applying any scaling/resizing)""> (<span data-ir-ext-width=""""></span>x<span data-ir-ext-height=""""></span>) </span>
</div>
<div class=""ir-ext-filesize"">
<span data-ir-ext-value=""""></span> <span data-ir-ext-unit=""""></span>
</div>
</div>
<style>    #ir-ext-ui {      position: fixed;      padding: 1px;      z-index: 9999;      display: none;      font-family: Consolas, ""Lucida Console"", ""Courier New"", Courier, monospace;      text-align: right;    }  </style>
<div id=""ir-ext-ui"" style=""color: rgb(0, 0, 0); font-size: 16px; line-height: 16px; background-color: rgb(247, 247, 247); border: 1px solid rgb(153, 153, 153); border-radius: 1px; top: 1px; left: 1px;""></div>","15.50 EUR","out of stock","new","https://aqua-reve.com/produits/Fond%20d'Aquarium%20Paysage%20-%2050x80%20cm%20%2F%20B?id=1717","","",""
1682,"Contrôleur de Luminosité","","20.00 EUR","out of stock","new","https://aqua-reve.com/produits/Contr%C3%B4leur%20de%20Luminosit%C3%A9?id=1682","","",""
